Maintenance_flag,Speed_sensor,Vibration,Engine_Load,Coolant_Temp,Intake_Pressure,Engine_RPM,Speed_OBD,Intake_Air,Flow_Rate,Throttle_Pos,Voltage,Ambient,Accel,Engine_Oil_Temp,Speed_GPS,GPS_Longitude,GPS_Latitude,GPS_Bearing,GPS_Altitude,Turbo_Boost,Trip_Distance,Litres_Per_km,Accel_Ssor_Total,CO2,Trip_Time,CO_emission,HC_emission,PM_emission,NOx_emission,CO2_emission,Fuel_level,Oil_life,Vibration_alert,VibrationAlert_Total,Vibration_Recent,Turbo_alert,Emission_alert,Fog_control,Engine_control
1,27,249.633907,18.431374,85,117,1037.5,27,14,16.83,65.4902,14.14,7,14.901961,82,28.80002,8.862117359,49.02993275,35.1,129,2.900755,269.44907,2.820757,0.029467,74.60898,9003,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,114,244.794184,3.921569,88,119,1386.5,114,10,25.69,80,14.2,8,14.901961,86,117.25205,8.170374763,48.67893634,327.5,375,3.19083,238.62375,0,0.031253,0,7742,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,8,250.690858,27.450981,85,107,732,8,12,10.08,63.137257,14.36,7,14.901961,81,14.652177,8.235427075,48.84524352,25.1,115,1.450378,268.7434,8.420958,0.028266,,8879,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,113,244.849813,49.019608,87,112,1406.5,113,9,25.44,80,14.14,7,14.901961,84,116.06562,8.494807727,48.66928467,23.7,154,2.175566,260.59225,2.701334,-0.066682,71.45023,8513,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,109,245.072329,73.333336,87,123,1358.5,109,10,24.91,80,14.12,8,35.294117,87,113.040565,9.030211075,48.61987152,298.8,495,3.770981,214.30293,3.810191,-0.014642,100.77949,6974,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,68,247.353118,15.294118,88,110,1086,68,10,17.08,80,14.24,8,14.901961,85,70.128,8.43566286,49.12775943,276.2,447,1.88549,188.86327,0,0.007513,25.135038,6005,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,18,250.134568,8.235294,86,110,1004.5,18,12,17.8,80,14.22,8,14.901961,82,16.13286,8.289595075,48.87448752,318.7,359,1.88549,170.81854,3.01197,-0.02942,79.66655,4611,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,118,244.571668,50.980392,89,113,1481.5,118,9,25.97,80,14.24,7,14.901961,85,121.75264,9.170493675,47.20925754,306.1,392,2.320604,167.24103,2.554013,-0.071143,67.5536,4411,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,72,247.130602,0,84,109,1314,72,9,22.27,80,14.22,7,14.901961,83,71.69513,9.25859286,49.12726743,61.3,760,1.740453,144.22583,0,0.013556,0,3695,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,104,245.350474,52.941177,88,113,1318.5,104,9,23.41,80,14.16,8,14.901961,85,107.89248,7.791228763,48.06195034,356.3,155,2.320604,301.7235,2.92391,0.026954,77.33738,10644,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,106,245.239216,41.568626,89,124,1308.5,106,9,27.55,80,14.18,7,35.294117,86,108.39701,8.631555675,47.06615754,251.5,343,3.916019,230.50488,2.634738,0.06585,69.68878,7456,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,105,245.294845,48.627453,89,105,1318.5,105,8,21.11,80,14.2,7,14.901961,85,108.18028,8.238609675,47.12101554,276.7,377,1.160302,235.37132,1.998998,0.016632,52.87345,7626,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,89,246.184909,16.470589,89,118,1101,89,9,19.41,80,14.22,7,14.901961,85,93.56517,9.109931771,48.20749373,12,150,3.045792,299.88162,0,-0.002125,23.694593,10573,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,94,245.906764,44.313725,90,111,1177,94,10,18.66,78.43137,14.16,8,14.901961,86,97.12896,7.405566275,48.27941004,305.3,454,2.030529,185.3475,2.245125,-0.041306,59.383522,5866,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,158,242.346508,99.60784,91,155,2259.5,158,14,58.27,80.39216,14.08,8,59.607845,87,162.54002,9.871875359,49.17029675,273,437,8.41219,161.88045,3.366987,-0.0588,89.05675,4261,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,36,249.133246,27.450981,88,117,1138,36,10,18.72,80,14.16,7,29.411766,85,37.62015,9.140229359,48.93317075,78.7,163,2.900755,310.2447,4.267512,0.092289,112.87561,11537,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,113,244.849813,49.019608,88,112,1411,113,7,25.19,80,14.18,6,14.901961,83,124.20188,8.396377794,49.69682777,28,146,2.175566,263.84793,2.63082,0.153784,69.58514,8616,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,129,243.959749,0,83,118,1582,129,10,30.13,80,14.18,8,14.901961,82,136.62,9.511673615,48.46867248,288.2,617,3.045792,156.5839,0,-0.005241,0,4100,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,93,245.962393,59.607845,85,113,1178,93,9,19.97,74.5098,14.18,8,14.901961,80,96.484535,9.773493359,48.59506475,9.7,162,2.320604,255.18091,3.025203,-0.116941,80.01657,8334,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,13,250.412713,16.862745,87,108,714.5,13,16,9.83,54.509804,14.22,6,14.901961,83,14.004741,8.414245727,48.20397267,27.8,145,1.595415,289.16925,3.492171,0.033346,,9908,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,85,246.407425,44.705883,89,110,1334.5,85,10,23.41,80,14.18,8,14.901961,86,87.98612,8.138071859,48.22183304,350.9,143,1.88549,303.8498,2.971926,0.042285,78.607376,10727,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,148,242.902798,21.568628,91,119,1823.5,148,15,34.44,60.784313,14.14,7,14.901961,89,156.0606,9.041567615,48.64317048,321.6,620,3.19083,150.00905,0,0.021004,14.599692,3910,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,15,250.301455,14.901961,85,106,758,15,14,9.99,60,14.2,7,14.901961,81,16.812616,8.229181075,48.83839152,23.6,122,1.30534,268.89926,2.30451,0.000164,60.95426,8914,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,95,245.851135,71.37255,87,142,1483.5,95,10,30.02,80,14.16,8,42.352943,84,89.388176,8.124084763,48.71293834,294.6,384,6.526697,237.79533,5.609224,0.041221,148.36389,7715,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,0,251.13589,25.882353,88,107,731,0,15,9.8,57.64706,14.3,8,14.901961,84,3.890666,9.313259771,48.39856973,105.4,149,1.450378,306.58038,,0.007993,,11004,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,114,244.794184,0,88,117,1411,114,6,28.02,80,14.2,6,14.901961,84,120.85208,8.669131794,49.37739377,354.7,130,2.900755,284.38904,0,-0.09271,0,9528,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,39,248.966359,0,88,112,904,39,10,15.3,80,14.28,8,14.901961,85,44.96423,9.117125771,48.43890173,6.1,147,2.175566,304.1044,0,-0.062192,0,10741,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,53,248.187553,48.627453,89,114,1040.5,53,10,17.05,72.94118,14.28,7,35.686275,86,54.828186,9.04501086,49.05332943,254.7,407,2.465641,181.17047,3.90189,0.004406,103.204926,5679,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,108,245.127958,18.039215,90,116,1309.5,108,9,23.94,80,14.1,7,14.901961,89,110.2682,8.684145675,47.05528554,251.7,339,2.755716,229.87082,3.078476,0.026492,81.42564,7434,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,118,244.571668,49.411766,88,116,1469,118,7,26.86,80,14.14,7,14.901961,83,124.740524,8.315569794,49.79714177,39.4,148,2.755716,265.88635,2.708807,-0.021143,71.647896,8679,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,37,249.077617,37.2549,88,111,1348.5,37,8,25.52,80,14.24,5,26.27451,84,38.052067,8.613421794,49.57521377,32.8,156,2.030529,288.1141,6.257128,-0.006056,165.50092,9703,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,27,249.633907,28.62745,89,109,1095.5,27,15,17.16,77.254906,14.2,7,29.803923,84,0,8.267995727,48.16945467,0,317,1.740453,172.93079,6.272341,-0.043199,165.90332,5065,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,118,244.571668,48.235294,88,115,1470.5,118,7,26.69,80,14.18,6,14.901961,83,120.42053,8.306737794,49.80412577,39.8,149,2.61068,266.0505,2.647085,0.090392,70.01534,8684,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,73,247.074973,17.254902,90,108,1140.5,73,10,19.49,80,14.26,7,18.82353,86,79.38029,9.00378486,49.04651343,254.9,413,1.595415,181.68474,2.132662,-0.069638,56.408863,5706,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,2,251.024632,27.450981,85,105,706.5,2,13,9.33,61.960785,14.28,8,14.901961,82,11.232057,8.315275075,48.85950552,312.2,339,1.160302,171.21338,7.715621,0.008404,,4702,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,59,247.853779,60.784313,87,118,1435,59,11,24.8,74.5098,14.16,8,14.901961,85,56.846355,9.52465686,48.84452343,355.7,567,3.045792,198.08644,6.302684,-0.082335,166.70587,6423,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,53,248.187553,3.921569,90,109,971,53,10,16.22,80,14.3,7,14.901961,86,63.791996,9.06729486,49.05601743,265.7,414,1.740453,180.91772,0,-0.000915,0,5662,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,37,249.077617,49.80392,88,111,1526,37,11,26.22,79.21569,14.2,8,29.803923,85,29.132898,9.002771615,48.67761648,282.7,444,2.030529,189.1714,8.094457,-0.005864,214.09824,6041,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,99,245.628619,20,87,111,1215,99,8,20.99,80,14.16,7,14.901961,81,104.43606,9.623625359,48.48087275,34.5,150,2.030529,257.9151,0,0.16429,13.854869,8436,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,68,247.353118,87.45098,89,165,1707,68,11,41.94,80,14.22,6,37.64706,86,68.616005,8.970803615,48.68197848,281.8,779,9.862566,135.98145,13.599869,-0.047655,359.71628,3331,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,79,246.741199,41.568626,88,108,1256,79,10,19.88,79.21569,14.2,8,23.92157,85,82.585335,7.322370763,48.57441634,318.2,563,1.595415,196.93356,2.599994,-0.064886,68.76978,6367,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,28,249.578278,12.156863,87,113,1045.5,28,16,11.8,73.333336,14.16,6,14.901961,83,29.124023,8.441221727,48.26026467,6.3,138,2.320604,290.17587,1.361123,-0.024533,36.00167,10147,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,7,250.746487,30.588236,85,107,728.5,7,11,9.69,66.27451,14.32,7,14.901961,81,19.827374,8.235781075,48.84898752,83,111,1.450378,268.6834,11.559201,0.018656,,8857,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,43,248.743843,24.313726,85,115,1326.5,43,7,23.99,80,14,6,26.27451,82,38.700016,8.815731359,48.87976475,27.4,135,2.61068,268.2589,5.23687,0.136839,138.51514,8774,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,14,250.357084,15.686275,87,106,730,14,15,10.08,55.294117,14.2,6,14.901961,83,14.724045,8.412439727,48.20187867,21.2,143,1.30534,289.1219,2.604564,0.014453,68.89068,9895,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,22,249.912052,49.411766,86,116,1475,22,12,24.88,74.5098,14.14,8,24.313726,82,18.080065,9.440625675,47.12190354,308.8,355,2.755716,170.8754,7.582118,-0.024815,200.54688,4621,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,142,243.236572,92.54902,91,119,1772.5,142,16,34.55,80,14.02,7,38.82353,89,144.7955,9.023837615,48.65801448,328.7,617,3.19083,149.68118,1.41957,0.025135,37.547607,3902,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,129,243.959749,0,82,118,1582,129,10,30.19,80,14.2,8,14.901961,81,134.89723,9.535913615,48.46563648,280.7,610,3.045792,156.85635,0,-0.040061,0,4108,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,108,245.127958,72.15686,93,188,1692.5,108,12,52.41,80,14.16,9,14.901961,87,110.2373,7.119906275,48.26094204,300.2,451,13.198435,206.57463,9.804924,-0.062252,259.34006,6735,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,94,245.906764,25.882353,88,120,1182.5,94,7,27.52,80,14.16,7,41.17647,85,99.2521,9.053355359,48.94234475,257.8,256,3.335867,243.30946,1.511213,-0.006671,39.971542,7899,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,87,246.296167,0,88,110,1026,87,10,17.38,80,14.22,8,14.901961,85,90.82902,9.371997675,47.16070554,295,387,1.88549,169.78822,0,0.03663,0,4493,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,81,246.629941,96.86275,91,118,1293.5,81,13,25.86,80,14.18,7,34.901962,88,,8.012875859,48.07209704,301.1,316,3.045792,173.9277,2.803999,0.032443,74.16574,5133,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,72,247.130602,31.37255,87,116,1149.5,72,8,19.88,80,14.16,6,14.901961,83,75.52841,8.796981359,49.23008675,23.6,143,2.755716,273.16147,2.107638,0.240668,55.746975,9210,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,80,246.68557,0,83,112,1455,80,9,26.8,80,14.22,7,14.901961,82,77.5803,9.28134486,49.14202743,32.6,751,2.175566,144.61502,0,-0.038611,0,3714,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,22,249.912052,23.137255,87,122,1349,22,13,24.22,71.37255,14.16,8,14.901961,84,26.42753,7.986961859,48.20629304,88.6,155,3.625944,306.05222,6.216339,0.023151,164.42204,10905,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,28,249.578278,41.960785,89,108,1106,28,15,18.27,58.431374,14.2,7,14.901961,84,0,8.267995727,48.16945467,0,317,1.595415,172.91774,3.99117,-0.046856,105.56638,5064,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,103,245.406103,74.5098,90,120,1296,103,8,23.44,79.60784,14.16,7,14.901961,85,105.228294,7.747134763,48.36225034,3.4,157,3.335867,296.29477,3.829007,0.046183,101.27715,10418,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,0,251.13589,0,86,101,0,0,12,0,89.01961,11.86,8,14.901961,75,5.185125,7.250814275,48.24668604,157.1,154,0.580151,308.90216,,0.00585,,11359,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,22,249.912052,26.666668,87,110,940.5,22,16,13.24,54.11765,14.18,6,14.901961,83,23.184698,8.437903727,48.24857067,14.9,152,1.88549,289.98477,3.398197,0.01207,89.88224,10117,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,156,242.457766,0,86,132,1981,156,11,40.72,80,14.16,9,14.901961,86,164.37775,8.705005075,49.16834952,355,440,5.076321,222.49179,0,-0.058624,0,7170,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,10,250.5796,27.058825,85,107,728,10,11,9.88,65.882355,14.18,7,14.901961,81,4.104158,8.236873075,48.84857952,3.1,118,1.450378,268.6941,6.509631,0.048191,,8861,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,142,243.236572,0,90,132,1751.5,142,12,37.91,80,14.12,7,14.901961,88,147.60086,8.538355794,49.49744177,32.5,157,5.076321,259.88794,0,-0.094194,0,8491,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,124,244.237894,0.784314,88,118,1523,124,12,27.61,80,14.08,9,25.490196,84,128.34001,9.75783486,48.61475343,283.5,415,3.045792,203.65497,0,-0.025174,16.72126,6635,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,103,245.406103,60,91,165,1620,103,14,38.24,80,14.22,7,36.07843,89,102.02431,8.886519675,47.34646554,294.3,384,9.862566,174.25139,9.711491,-0.019558,256.86877,5146,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,100,245.57299,37.64706,87,131,1232.5,100,8,23.38,80,14.18,7,14.901961,81,105.516,8.621095727,48.54093867,33.4,150,4.931282,257.8882,5.784687,0.166381,153.00487,8435,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,1,251.080261,27.450981,88,107,722,1,9,9.63,69.01961,14.38,6,14.901961,83,4.608,7.434450275,48.19826604,106.9,156,1.450378,311.40735,68.01127,0.034983,,11685,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,2,251.024632,27.843138,85,105,729,2,13,9.38,61.56863,14.32,8,14.901961,82,5.587427,8.314675075,48.85894152,334,337,1.160302,171.21455,63.57743,0.005767,,4705,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,84,246.463054,0,89,113,1039.5,84,9,18.41,80,14.16,7,14.901961,85,89.820015,7.745046763,48.40423834,2.2,164,2.320604,295.55826,0,0.125995,0,10389,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,158,242.346508,0,91,120,1946,158,14,37.24,79.21569,14.2,8,14.901961,87,163.44,9.942275615,48.49230048,273,439,3.335867,161.72702,0,0.008982,0,4258,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,96,245.795506,0,82,112,1164,96,9,20.69,80,14.24,8,14.901961,81,100.58609,9.736395359,48.71245475,280.1,205,2.175566,252.89038,0,0.191889,0,8246,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,91,246.073651,0,86,117,1399,91,9,26.3,80,14.3,8,14.901961,84,92.60376,8.925513675,47.11183554,322.1,360,2.900755,226.18124,0,-0.028524,0,7288,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,90,246.12928,1.176471,83,113,1400,90,8,26.24,80,14.24,8,14.901961,80,96.51667,8.768017727,48.37079667,358,168,2.320604,254.14618,4.469552,0.047836,118.219574,8294,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,0,251.13589,25.882353,88,107,729.5,0,16,9.63,54.11765,14.38,9,14.901961,84,0,9.322253771,48.39793373,0,155,1.450378,306.68335,,0.002121,,11053,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,113,244.849813,47.45098,88,115,1405.5,113,8,24.99,80,14.16,7,14.901961,84,117.14406,8.483197727,48.68745867,23.3,154,2.61068,260.91647,2.631733,-0.023636,69.60929,8524,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,111,244.961071,40.784313,89,119,1368.5,111,11,23.86,76.47059,14.14,9,14.901961,84,115.70427,8.367271075,48.86185752,297.8,424,3.19083,205.25304,3.201392,-0.080376,84.67674,6684,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,90,246.12928,0,89,109,1321.5,90,10,24.36,80,14.24,8,14.901961,85,97.128,7.669092275,48.34672404,281.2,448,1.740453,188.72531,0,0.037833,0,5999,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,113,244.849813,52.54902,88,115,1408,113,8,25.47,80,14.16,7,14.901961,84,116.82,8.469175727,48.70824867,24.7,148,2.61068,261.35034,2.905425,0.076746,76.848434,8537,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,116,244.682926,0,90,126,1796,116,12,36.91,80,14.2,6,14.901961,89,130.3925,8.941791359,49.08945275,7.3,154,4.206095,292.57416,0,-0.138403,0,10283,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,116,244.682926,74.117645,89,161,1454,116,10,36.61,80,14.12,7,14.901961,84,112.068275,9.124665675,47.23385154,307.2,399,9.282415,166.56494,6.133425,-0.059428,162.22899,4390,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,7,250.746487,23.137255,89,103,691.5,7,14,9.16,58.431374,14.34,7,14.901961,85,5.746146,9.484349771,48.06171173,308.1,373,0.870226,177.1877,7.388914,-0.04388,,5387,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,92,246.018022,96.86275,91,150,1514,92,12,39.3,80,14.22,8,14.901961,88,95.112434,8.901701615,48.67007448,272.8,445,7.687,190.332,10.522711,-0.037015,278.3255,6102,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,70,247.24186,0,87,114,1062.5,70,7,19.86,80,14.22,6,14.901961,83,89.71362,8.267497075,48.88658352,29.4,136,2.465641,267.9512,0,0.031366,0,8747,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,13,250.412713,29.803923,87,107,736.5,13,10,9.55,68.62745,14.16,7,14.901961,84,14.472403,7.304820275,48.24013404,130.6,141,1.450378,309.53998,3.172033,0.022204,83.90021,11434,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,150,242.79154,74.90196,91,208,1855,150,15,69.8,79.60784,14.14,7,49.019608,89,157.86009,9.22248486,48.95044143,321.5,622,16.09919,149.93355,4.506361,0.017871,119.19316,3908,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,96,245.795506,50.19608,82,111,1199,96,9,21.33,80,14.16,8,14.901961,80,100.33203,9.757665359,48.70407275,311.2,197,2.030529,253.18512,2.731856,-0.040953,72.257545,8257,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,109,245.072329,12.156863,88,119,1334.5,109,7,25.74,80,14.16,6,14.901961,85,115.74095,8.643199794,49.53923177,27.2,153,3.19083,287.39355,1.156627,0.081318,30.592766,9625,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,88,246.240538,38.82353,90,106,1368.5,88,10,21.3,80,14.24,7,30.980392,86,89.21411,9.054889794,49.33565777,289,825,1.30534,140.2652,2.289326,-0.0387,60.552643,3532,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,106,245.239216,0,89,116,1306,106,10,24.38,80,14.16,7,14.901961,86,124.70417,9.219543675,47.19331554,291.4,385,2.755716,167.89676,0,0.002151,0,4430,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,18,250.134568,34.11765,86,108,1171.5,18,14,19.58,64.31373,14.08,7,29.411766,82,13.939858,8.309317727,48.15044067,306.6,311,1.595415,171.9443,13.390686,-0.066252,,4872,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,52,248.243182,12.156863,89,110,1229,52,11,22.38,78.039215,14.24,7,14.901961,86,59.617836,7.825297859,47.99557904,289.1,377,1.88549,176.54547,1.402707,0.007478,37.10157,5275,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,112,244.905442,77.64706,90,110,1390.5,112,11,23.38,80,14.16,9,31.764706,89,114.55227,8.842069075,48.67013352,287.9,500,1.88549,211.87468,0,-0.047791,29.107183,6901,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,118,244.571668,38.82353,89,118,1456,118,7,24.99,80,14.12,6,14.901961,85,121.50104,8.657731794,49.52256377,28.7,144,3.045792,287.03748,2.003065,0.04091,52.981033,9614,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,32,249.355762,12.941176,88,110,1249,32,10,22.41,80,14.18,7,14.901961,84,36.57607,9.095751359,48.94644275,76.1,142,1.88549,309.4982,3.626308,0.036734,95.91577,11427,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,118,244.571668,37.64706,87,109,1461.5,118,10,24.22,78.82353,14.12,7,14.901961,86,125.13603,8.82771486,49.44987543,293.1,663,1.740453,153.10889,2.100693,0.055003,55.563286,4000,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,45,248.632585,34.901962,89,109,1096,45,15,22.52,79.60784,14.16,7,18.82353,86,39.460743,8.889413615,48.69908448,284.2,389,1.740453,177.68365,2.580827,-0.028521,68.262825,5454,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,14,250.357084,20,86,104,723.5,14,14,9.83,59.215687,14.22,7,14.901961,82,18.252142,8.371627075,48.83404152,301.9,311,1.015265,172.00714,2.479348,-0.035887,65.57871,4885,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,4,250.913374,36.862747,85,107,690.5,4,8,9.63,69.01961,14.34,7,29.411766,81,10.707504,8.242159075,48.85542552,33.8,146,1.450378,268.56146,21.757309,0.041982,,8817,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,81,246.629941,41.568626,87,111,1298,81,9,21.58,79.60784,14.2,8,29.411766,84,84.24077,9.527559359,48.78927275,314.4,287,2.030529,249.93149,2.700773,0.076421,71.43541,8139,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,118,244.571668,48.235294,88,115,1468.5,118,7,26.74,80,14.14,7,14.901961,83,118.62019,8.327203794,49.78841777,35.1,146,2.61068,265.6894,2.741435,0.011893,72.5109,8673,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,114,244.794184,8.627451,84,119,1387.5,114,8,25.8,80,14.16,8,14.901961,82,112.535995,8.327646763,48.62311834,310,308,3.19083,240.81685,0,0.044847,17.68237,7811,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,120,244.46041,9.411765,89,110,1468.5,120,11,25.44,79.60784,14.14,9,31.764706,84,125.173676,9.76907286,48.61277943,285.5,419,1.88549,203.79451,0,-0.060175,21.21468,6639,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,96,245.795506,50.980392,85,109,1201.5,96,8,19.99,80,14.14,8,14.901961,81,96.84054,9.671013359,48.51744275,43.8,159,1.740453,257.0369,2.622102,0.072037,69.354546,8404,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,60,247.79815,0,87,111,1101,60,9,19.47,80,14.24,8,14.901961,84,64.94624,9.392877675,47.15357154,297.8,386,2.030529,170.08902,0,-0.084033,0,4508,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,94,245.906764,34.11765,88,110,1460.5,94,11,24.83,76.86275,14.16,9,14.901961,86,95.58032,9.52838886,48.79562343,356.4,546,1.88549,198.9723,2.447849,-0.009751,64.74557,6466,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,99,245.628619,0,88,110,1211.5,99,9,22.41,80,14.22,8,14.901961,85,104.07616,9.499779359,48.81275075,325.1,297,1.88549,249.4096,0,-0.03824,0,8118,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,75,246.963715,0,84,106,1135.5,75,9,18.38,80,14.14,7,14.901961,83,79.74429,8.969149794,49.16990177,64.9,755,1.30534,144.12448,0,-0.010269,0,3690,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,98,245.684248,18.431374,89,112,1200.5,98,9,20.72,80,14.14,7,14.901961,85,103.35602,9.082971675,47.25650754,307.9,406,2.175566,165.91878,0,-0.058099,11.401813,4367,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,4,250.913374,28.235294,87,104,690,4,15,9.44,56.862747,14.34,7,14.901961,83,18.25232,9.137933771,48.19438373,319.6,311,1.015265,172.42044,5.627588,-0.039115,,4983,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,28,249.578278,3.529412,87,110,1079,28,8,20.11,80,14.24,5,25.490196,84,29.162226,8.607157794,49.58294777,25.5,156,1.88549,288.2732,1.413836,-0.008772,37.395927,9720,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,12,250.468342,43.137257,86,115,1230.5,12,14,18.88,69.01961,14.4,8,29.019608,82,11.08946,9.023957615,48.66896448,297.5,331,2.61068,171.4484,9.530496,0.058504,,4770,0,0,0,0,0,0,0,1,123,12,1,1,1,1
0,52,248.243182,52.156864,90,110,985.5,52,10,15.55,66.666664,14.22,7,33.72549,86,61.667995,9.06487686,49.05602343,266.7,414,1.88549,180.93988,0,0.045137,0,5664,0,0,0,0,0,0,0,1,123,12,1,1,1,1
1,80,246.68557,6.666667,91,116,1227,80,10,22.77,80,14.24,7,14.901961,87,86.68826,7.234056275,48.24810804,263.6,438,2.755716,183.20277,0,-0.032088,0,5774,0,0,0,0,0,0,0,1,123,12,1,1,1,1
